gene,logfoldchange,adj_p_value,T.4N_Nr4a1_percent,other_percent
Map3k2,-0.1451505,0.6846138570888228,0.1678530044694587,0.17348682725484504
Gm13832,-0.56542194,0.6831250350202693,0.02632014567124648,0.03544978663485
AC149090.1,-0.17942515,0.6813805153481918,0.14335374937924183,0.14964582459987316
Ppt1,-0.1820461,0.680548551847619,0.14484356894553882,0.15030150591725516
Cyp2d22,-0.61464673,0.6794074375195532,0.0203608674060586,0.029656143518966387
Car2,-1.0039177,0.6763184977052085,0.012415163052474755,0.021712725591994237
Ap5z1,-0.4749097,0.6748043304548167,0.029465320311206755,0.03871744434770458
Cebpzos,-0.27065852,0.6748043304548167,0.09385863267670916,0.10098567175088409
Iffo1,-0.36633784,0.6742889966614766,0.04800529713623572,0.05689379037545817
Bicra,-0.25591365,0.6737465710909921,0.0665452739612647,0.07542484924704138
Tcaim,-0.3245053,0.6735741295745685,0.055785465982453236,0.06465447744348779
Abca1,-0.6239394,0.6719216557274774,0.02334050653865254,0.032612083884213126
Khk,-0.43111932,0.6699867159516034,0.03840423770898858,0.047488525576945814
Dusp28,-0.5588275,0.6697378877484644,0.026485681178612813,0.03574000623434695
F2rl3,-0.91483456,0.6685026109552382,0.012746234067207415,0.022131931680156505
Zfp395,-0.45904768,0.6654969805524423,0.0374110246647906,0.046553373534122304
Cd2ap,-0.18474458,0.6654693484670524,0.1238205595100149,0.13093203486934743
Itpk1,-0.30984208,0.6596862790053785,0.05926171163714617,0.06815861038556212
2900093K20Rik,-0.40674108,0.6596652981300207,0.04999172322463168,0.058785592209216087
Rgs19,-0.06864936,0.6596652981300207,0.3704684654858467,0.3628712392376898
Tor1aip2,-0.14900662,0.6596652981300207,0.18920708491971527,0.1929852847914181
Map2k1,-0.15358694,0.6583675967234849,0.1832478066545274,0.1866649468468178
Gm13919,-2.9935849,0.657902587181852,0.0016553550736633008,0.0111788290176604
Lgmn,-0.9775801,0.6538827165184439,0.013904982618771726,0.02335730332247697
Slc10a7,-0.31381318,0.6521944514521666,0.06869723555702698,0.07716616684402308
Gm45606,-0.776891,0.6486440753806708,0.014732660155603377,0.024303204239355926
Atg10,-0.5052545,0.6464304429377344,0.028472107267008773,0.037986520911934475
Pms2,-0.23802602,0.6446595178199294,0.08922363847045191,0.09747078993475433
Tnrc6c,-0.21237925,0.6431876178692278,0.09832809137560007,0.10661808175593607
Cwf19l2,-0.14916386,0.642792421942404,0.19715278927329913,0.20058473874861607
Ctsb,-0.07067763,0.642792421942404,0.36517132925012413,0.35924886868100564
Cmtm7,-0.31162903,0.6420520277452534,0.06356563482867075,0.07242591338557286
Wdr11,-0.45604822,0.6419106090231852,0.03625227611322629,0.04560747261724334
Hectd3,-0.38926172,0.6414928443452297,0.049164045687800036,0.05825889738049939
Trim8,-0.16344012,0.6414928443452297,0.1330905479225294,0.14071351025980028
Mxd4,-0.29160917,0.6405902130296484,0.07713954643270982,0.0856040329775456
Ankrd11,-0.08192986,0.6395513562620472,0.3160072835623241,0.31661883417711995
Slc25a45,-0.30678904,0.6386074245940914,0.06157920874027479,0.07066309804048027
Pxylp1,-0.5548081,0.6385235485409715,0.028803178281741434,0.03827674051143143
Prkdc,-0.29256958,0.6383240110958853,0.08045025658003642,0.08864596433523589
Gm6904,-0.5341836,0.6375883043467414,0.030127462340672075,0.03960960089430632
Hist1h4h,-0.41387302,0.636145751505436,0.04287369640787949,0.05217503466511883
Patz1,-0.22387767,0.6341676041337533,0.11190200297963913,0.119291004267303
Trim26,-0.13138662,0.6332211986195031,0.20592617116371462,0.20959229520707706
Irak4,-0.23180778,0.6331649284835745,0.0930309551398775,0.10129738909849194
St3gal6,-0.39223063,0.6320463284381508,0.04452905148154279,0.05392710113615599
Bad,-0.3234234,0.6295088666767678,0.07018705512332395,0.07866026033772962
Tmem230,-0.19594043,0.6283851917590835,0.14335374937924183,0.14895789666032483
Letmd1,-0.2071912,0.6280618525715974,0.11637146167853005,0.1236980426300345
1110034G24Rik,-0.14333808,0.6276162319791653,0.17132925012415162,0.17750690615158063
Agfg2,-0.23605615,0.6275801147552995,0.09733487833140209,0.10562918534283534
Bbs4,-0.4933632,0.6275801147552995,0.030458533355404733,0.0400825513527458
9330175E14Rik,-0.34513605,0.6237571550111385,0.048998510180433705,0.0584631259875528
Phf2,-0.33516052,0.6213170840271155,0.05744082105611654,0.06661077252157836
Ift140,-0.41677493,0.6198911397793602,0.03774209567952326,0.047402534584502276
Tnfsf8,-0.0811405,0.6198623863515406,0.21337526899519946,0.21921253748669828
Tpp2,-0.08032229,0.6194358642121963,0.34779010097665947,0.34234088979179433
Gpsm2,-0.94493586,0.6165017672711578,0.012415163052474755,0.02227166704287726
Ap1b1,-0.1384787,0.6156855073430687,0.19218672405230922,0.1968871260735438
Zbtb11os1,-0.4577515,0.6144499551851177,0.03972852176791922,0.04921909429987209
Ccdc93,-0.22383139,0.613955440308701,0.09899023340506538,0.1073812518138725
Hist1h3a,-0.5478372,0.612915298715628,0.027975500744909784,0.03772854793460385
Arid5a,-0.1305537,0.6082554614205776,0.1772885283893395,0.18396697945890167
